order_details_id,order_id,order_date,order_time,item_id
1329,590,"Sunday, 1 October 2023",5:23:39 pm,124
1330,591,"Sunday, 1 October 2023",5:32:54 pm,125
1331,591,"Sunday, 1 October 2023",5:32:54 pm,105
1332,591,"Sunday, 1 October 2023",5:32:54 pm,130
1333,592,"Sunday, 1 October 2023",5:41:55 pm,127
1334,592,"Sunday, 1 October 2023",5:41:55 pm,112
1335,592,"Sunday, 1 October 2023",5:41:55 pm,106
1336,593,"Sunday, 1 October 2023",5:48:57 pm,102
1337,593,"Sunday, 1 October 2023",5:48:57 pm,122
1338,594,"Sunday, 1 October 2023",5:50:19 pm,116
1339,595,"Sunday, 1 October 2023",6:12:28 pm,108
1340,595,"Sunday, 1 October 2023",6:12:28 pm,119
1341,596,"Sunday, 1 October 2023",6:24:07 pm,112
1342,596,"Sunday, 1 October 2023",6:24:07 pm,121
1343,597,"Sunday, 1 October 2023",6:32:36 pm,102
1344,597,"Sunday, 1 October 2023",6:32:36 pm,119
1345,597,"Sunday, 1 October 2023",6:32:36 pm,122
1346,598,"Sunday, 1 October 2023",6:34:14 pm,119
1347,599,"Sunday, 1 October 2023",6:34:27 pm,118
1348,600,"Sunday, 1 October 2023",6:53:52 pm,108
1349,600,"Sunday, 1 October 2023",6:53:52 pm,125
1350,600,"Sunday, 1 October 2023",6:53:52 pm,128
1351,600,"Sunday, 1 October 2023",6:53:52 pm,129
1352,601,"Sunday, 1 October 2023",6:58:19 pm,101
1353,601,"Sunday, 1 October 2023",6:58:19 pm,108
1354,601,"Sunday, 1 October 2023",6:58:19 pm,130
1355,602,"Sunday, 1 October 2023",7:02:27 pm,118
1356,603,"Sunday, 1 October 2023",7:03:11 pm,129
1357,604,"Sunday, 1 October 2023",7:13:29 pm,121
1358,604,"Sunday, 1 October 2023",7:13:29 pm,123
1359,605,"Sunday, 1 October 2023",7:23:51 pm,113
1360,605,"Sunday, 1 October 2023",7:23:51 pm,  
1361,606,"Sunday, 1 October 2023",7:27:18 pm,113
1362,607,"Sunday, 1 October 2023",7:36:16 pm,101
1363,607,"Sunday, 1 October 2023",7:36:16 pm,117
1364,607,"Sunday, 1 October 2023",7:36:16 pm,123
1365,608,"Sunday, 1 October 2023",7:36:33 pm,109
1366,608,"Sunday, 1 October 2023",7:36:33 pm,113
1367,608,"Sunday, 1 October 2023",7:36:33 pm,106
1368,608,"Sunday, 1 October 2023",7:36:33 pm,106
1369,609,"Sunday, 1 October 2023",7:39:32 pm,125
1370,610,"Sunday, 1 October 2023",7:51:02 pm,107
1371,610,"Sunday, 1 October 2023",7:51:02 pm,113
1372,611,"Sunday, 1 October 2023",7:58:10 pm,124
1373,611,"Sunday, 1 October 2023",7:58:10 pm,129
1374,611,"Sunday, 1 October 2023",7:58:10 pm,105
1375,611,"Sunday, 1 October 2023",7:58:10 pm,  
1376,612,"Sunday, 1 October 2023",7:58:15 pm,107
1377,612,"Sunday, 1 October 2023",7:58:15 pm,117
1378,612,"Sunday, 1 October 2023",7:58:15 pm,129
1379,612,"Sunday, 1 October 2023",7:58:15 pm,121
1380,613,"Sunday, 1 October 2023",8:10:44 pm,111
1381,614,"Sunday, 1 October 2023",8:12:33 pm,118
1382,615,"Sunday, 1 October 2023",8:14:03 pm,102
1383,615,"Sunday, 1 October 2023",8:14:03 pm,112
1384,616,"Sunday, 1 October 2023",8:20:10 pm,119
1385,616,"Sunday, 1 October 2023",8:20:10 pm,132
1386,617,"Sunday, 1 October 2023",8:27:26 pm,104
1387,617,"Sunday, 1 October 2023",8:27:26 pm,105
1388,618,"Sunday, 1 October 2023",8:31:14 pm,119
1389,618,"Sunday, 1 October 2023",8:31:14 pm,130
1390,619,"Sunday, 1 October 2023",8:41:58 pm,110
1391,620,"Sunday, 1 October 2023",8:45:45 pm,101
1392,620,"Sunday, 1 October 2023",8:45:45 pm,102
1393,620,"Sunday, 1 October 2023",8:45:45 pm,118
1394,620,"Sunday, 1 October 2023",8:45:45 pm,114
1395,621,"Sunday, 1 October 2023",8:49:29 pm,116
1396,621,"Sunday, 1 October 2023",8:49:29 pm,125
1397,621,"Sunday, 1 October 2023",8:49:29 pm,129
1398,621,"Sunday, 1 October 2023",8:49:29 pm,122
1399,622,"Sunday, 1 October 2023",8:57:41 pm,117
1400,622,"Sunday, 1 October 2023",8:57:41 pm,122
1401,623,"Sunday, 1 October 2023",9:21:21 pm,102
1402,623,"Sunday, 1 October 2023",9:21:21 pm,109
1403,624,"Sunday, 1 October 2023",9:22:44 pm,102
1404,624,"Sunday, 1 October 2023",9:22:44 pm,132
1405,625,"Sunday, 1 October 2023",9:50:23 pm,131
1406,625,"Sunday, 1 October 2023",9:50:23 pm,123
1407,626,"Sunday, 1 October 2023",9:55:12 pm,108
1408,626,"Sunday, 1 October 2023",9:55:12 pm,125
1409,627,"Sunday, 1 October 2023",10:18:35 pm,114
1410,627,"Sunday, 1 October 2023",10:18:35 pm,114
1411,628,"Sunday, 1 October 2023",10:47:17 pm,108
1412,628,"Sunday, 1 October 2023",10:47:17 pm,127
1413,628,"Sunday, 1 October 2023",10:47:17 pm,114
1414,628,"Sunday, 1 October 2023",10:47:17 pm,132
1415,629,"Sunday, 1 October 2023",10:48:39 pm,116
1416,629,"Sunday, 1 October 2023",10:48:39 pm,124
1417,629,"Sunday, 1 October 2023",10:48:39 pm,112
1418,629,"Sunday, 1 October 2023",10:48:39 pm,130
1419,630,"Wednesday, 1 November 2023",11:42:08 am,120
1420,631,"Wednesday, 1 November 2023",11:44:36 am,113
1421,632,"Wednesday, 1 November 2023",11:44:52 am,108
1422,633,"Wednesday, 1 November 2023",11:51:45 am,128
1423,633,"Wednesday, 1 November 2023",11:51:45 am,113
1424,633,"Wednesday, 1 November 2023",11:51:45 am,118
1425,634,"Wednesday, 1 November 2023",12:14:15 pm,113
1426,635,"Wednesday, 1 November 2023",12:18:31 pm,116
1427,635,"Wednesday, 1 November 2023",12:18:31 pm,102
1428,635,"Wednesday, 1 November 2023",12:18:31 pm,109
1429,635,"Wednesday, 1 November 2023",12:18:31 pm,129
1430,635,"Wednesday, 1 November 2023",12:18:31 pm,113
1431,635,"Wednesday, 1 November 2023",12:18:31 pm,113
1432,635,"Wednesday, 1 November 2023",12:18:31 pm,118
1433,635,"Wednesday, 1 November 2023",12:18:31 pm,120
1434,635,"Wednesday, 1 November 2023",12:18:31 pm,131
1435,635,"Wednesday, 1 November 2023",12:18:31 pm,131
1436,636,"Wednesday, 1 November 2023",12:34:44 pm,108
1437,637,"Wednesday, 1 November 2023",12:44:10 pm,114
1438,637,"Wednesday, 1 November 2023",12:44:10 pm,132
1439,638,"Wednesday, 1 November 2023",12:49:26 pm,129
1440,639,"Wednesday, 1 November 2023",1:23:21 pm,112
1441,640,"Wednesday, 1 November 2023",1:28:08 pm,102
1442,640,"Wednesday, 1 November 2023",1:28:08 pm,104
1443,640,"Wednesday, 1 November 2023",1:28:08 pm,111
1444,641,"Wednesday, 1 November 2023",1:37:46 pm,113
1445,641,"Wednesday, 1 November 2023",1:37:46 pm,105
1446,641,"Wednesday, 1 November 2023",1:37:46 pm,130
1447,641,"Wednesday, 1 November 2023",1:37:46 pm,131
1448,642,"Wednesday, 1 November 2023",1:40:00 pm,116
1449,642,"Wednesday, 1 November 2023",1:40:00 pm,102
1450,642,"Wednesday, 1 November 2023",1:40:00 pm,117
1451,642,"Wednesday, 1 November 2023",1:40:00 pm,121
1452,643,"Wednesday, 1 November 2023",1:43:19 pm,131
1453,644,"Wednesday, 1 November 2023",1:52:52 pm,117
1454,644,"Wednesday, 1 November 2023",1:52:52 pm,118
1455,645,"Wednesday, 1 November 2023",2:03:45 pm,101
1456,645,"Wednesday, 1 November 2023",2:03:45 pm,107
1457,646,"Wednesday, 1 November 2023",2:07:26 pm,109
1458,646,"Wednesday, 1 November 2023",2:07:26 pm,106
1459,647,"Wednesday, 1 November 2023",2:07:35 pm,109
1460,648,"Wednesday, 1 November 2023",2:17:17 pm,125
1461,648,"Wednesday, 1 November 2023",2:17:17 pm,113
1462,649,"Wednesday, 1 November 2023",2:29:23 pm,102
1463,649,"Wednesday, 1 November 2023",2:29:23 pm,113
1464,649,"Wednesday, 1 November 2023",2:29:23 pm,118
1465,649,"Wednesday, 1 November 2023",2:29:23 pm,120
1466,650,"Wednesday, 1 November 2023",2:34:05 pm,113
1467,651,"Wednesday, 1 November 2023",2:49:35 pm,101
1468,651,"Wednesday, 1 November 2023",2:49:35 pm,116
1469,651,"Wednesday, 1 November 2023",2:49:35 pm,113
1470,652,"Wednesday, 1 November 2023",4:03:38 pm,107
1471,652,"Wednesday, 1 November 2023",4:03:38 pm,103
1472,652,"Wednesday, 1 November 2023",4:03:38 pm,104
1473,652,"Wednesday, 1 November 2023",4:03:38 pm,119
1474,653,"Wednesday, 1 November 2023",4:18:23 pm,106
1475,654,"Wednesday, 1 November 2023",4:34:07 pm,129
1476,654,"Wednesday, 1 November 2023",4:34:07 pm,120
1477,654,"Wednesday, 1 November 2023",4:34:07 pm,130
1478,655,"Wednesday, 1 November 2023",4:43:33 pm,117
1479,656,"Wednesday, 1 November 2023",4:44:49 pm,106
1480,656,"Wednesday, 1 November 2023",4:44:49 pm,132
1481,657,"Wednesday, 1 November 2023",4:45:47 pm,101
1482,657,"Wednesday, 1 November 2023",4:45:47 pm,108
1483,658,"Wednesday, 1 November 2023",4:55:24 pm,111
1484,658,"Wednesday, 1 November 2023",4:55:24 pm,118
1485,658,"Wednesday, 1 November 2023",4:55:24 pm,132
1486,659,"Wednesday, 1 November 2023",4:56:39 pm,117
1487,659,"Wednesday, 1 November 2023",4:56:39 pm,120
1488,660,"Wednesday, 1 November 2023",5:09:36 pm,101
1489,660,"Wednesday, 1 November 2023",5:09:36 pm,117
1490,661,"Wednesday, 1 November 2023",5:18:14 pm,111
1491,662,"Wednesday, 1 November 2023",5:21:49 pm,101
1492,662,"Wednesday, 1 November 2023",5:21:49 pm,119
1493,663,"Wednesday, 1 November 2023",5:29:14 pm,125
1494,664,"Wednesday, 1 November 2023",5:35:14 pm,116
1495,664,"Wednesday, 1 November 2023",5:35:14 pm,117
1496,664,"Wednesday, 1 November 2023",5:35:14 pm,113
1497,665,"Wednesday, 1 November 2023",5:42:23 pm,101
1498,665,"Wednesday, 1 November 2023",5:42:23 pm,128
1499,666,"Wednesday, 1 November 2023",5:42:25 pm,109
1500,667,"Wednesday, 1 November 2023",6:13:08 pm,107
1501,667,"Wednesday, 1 November 2023",6:13:08 pm,113
1502,668,"Wednesday, 1 November 2023",6:13:12 pm,117
1503,668,"Wednesday, 1 November 2023",6:13:12 pm,129
1504,668,"Wednesday, 1 November 2023",6:13:12 pm,118
1505,668,"Wednesday, 1 November 2023",6:13:12 pm,122
1506,669,"Wednesday, 1 November 2023",6:40:44 pm,110
1507,669,"Wednesday, 1 November 2023",6:40:44 pm,129
1508,670,"Wednesday, 1 November 2023",6:46:25 pm,110
1509,670,"Wednesday, 1 November 2023",6:46:25 pm,121
1510,671,"Wednesday, 1 November 2023",7:18:42 pm,104
1511,672,"Wednesday, 1 November 2023",7:18:46 pm,126
1512,672,"Wednesday, 1 November 2023",7:18:46 pm,122
1513,673,"Wednesday, 1 November 2023",7:28:13 pm,121
1514,673,"Wednesday, 1 November 2023",7:28:13 pm,106
1515,674,"Wednesday, 1 November 2023",7:33:05 pm,104
1516,674,"Wednesday, 1 November 2023",7:33:05 pm,129
1517,674,"Wednesday, 1 November 2023",7:33:05 pm,119
1518,674,"Wednesday, 1 November 2023",7:33:05 pm,131
1519,675,"Wednesday, 1 November 2023",7:33:19 pm,111
1520,676,"Wednesday, 1 November 2023",7:44:57 pm,129
1521,676,"Wednesday, 1 November 2023",7:44:57 pm,132
1522,677,"Wednesday, 1 November 2023",7:51:09 pm,118
1523,678,"Wednesday, 1 November 2023",7:52:49 pm,129
1524,678,"Wednesday, 1 November 2023",7:52:49 pm,111
1525,678,"Wednesday, 1 November 2023",7:52:49 pm,122
1526,679,"Wednesday, 1 November 2023",8:31:02 pm,115
1527,679,"Wednesday, 1 November 2023",8:31:02 pm,125
1528,679,"Wednesday, 1 November 2023",8:31:02 pm,117
1529,679,"Wednesday, 1 November 2023",8:31:02 pm,128
1530,680,"Wednesday, 1 November 2023",9:07:30 pm,104
1531,680,"Wednesday, 1 November 2023",9:07:30 pm,120
1532,681,"Wednesday, 1 November 2023",9:29:50 pm,118
1533,682,"Friday, 1 December 2023",11:38:15 am,117
1534,683,"Friday, 1 December 2023",11:39:08 am,104
1535,683,"Friday, 1 December 2023",11:39:08 am,127
1536,683,"Friday, 1 December 2023",11:39:08 am,118
1537,684,"Friday, 1 December 2023",12:01:23 pm,125
1538,685,"Friday, 1 December 2023",12:11:46 pm,121
1539,686,"Friday, 1 December 2023",12:13:07 pm,107
1540,687,"Friday, 1 December 2023",12:21:09 pm,127
1541,688,"Friday, 1 December 2023",12:26:41 pm,122
1542,688,"Friday, 1 December 2023",12:26:41 pm,123
1543,689,"Friday, 1 December 2023",12:33:22 pm,106
1544,689,"Friday, 1 December 2023",12:33:22 pm,106
1545,690,"Friday, 1 December 2023",12:42:10 pm,113
1546,691,"Friday, 1 December 2023",12:45:53 pm,101
1547,692,"Friday, 1 December 2023",12:53:37 pm,102
1548,692,"Friday, 1 December 2023",12:53:37 pm,127
1549,693,"Friday, 1 December 2023",1:04:24 pm,101
1550,693,"Friday, 1 December 2023",1:04:24 pm,107
1551,693,"Friday, 1 December 2023",1:04:24 pm,126
1552,693,"Friday, 1 December 2023",1:04:24 pm,110
1553,694,"Friday, 1 December 2023",1:30:47 pm,127
1554,694,"Friday, 1 December 2023",1:30:47 pm,112
1555,694,"Friday, 1 December 2023",1:30:47 pm,113
1556,695,"Friday, 1 December 2023",1:33:06 pm,105
1557,696,"Friday, 1 December 2023",1:49:40 pm,119
1558,696,"Friday, 1 December 2023",1:49:40 pm,122
1559,697,"Friday, 1 December 2023",1:58:56 pm,108
1560,697,"Friday, 1 December 2023",1:58:56 pm,130
1561,698,"Friday, 1 December 2023",2:08:16 pm,107
1562,698,"Friday, 1 December 2023",2:08:16 pm,112
1563,698,"Friday, 1 December 2023",2:08:16 pm,106
1564,699,"Friday, 1 December 2023",2:27:03 pm,113
1565,700,"Friday, 1 December 2023",2:31:13 pm,115
1566,700,"Friday, 1 December 2023",2:31:13 pm,104
1567,700,"Friday, 1 December 2023",2:31:13 pm,110
1568,700,"Friday, 1 December 2023",2:31:13 pm,118
1569,700,"Friday, 1 December 2023",2:31:13 pm,120
1570,701,"Friday, 1 December 2023",2:33:39 pm,109
1571,701,"Friday, 1 December 2023",2:33:39 pm,119
1572,702,"Friday, 1 December 2023",2:38:35 pm,101
1573,702,"Friday, 1 December 2023",2:38:35 pm,120
1574,703,"Friday, 1 December 2023",3:08:01 pm,118
1575,704,"Friday, 1 December 2023",3:28:25 pm,116
1576,704,"Friday, 1 December 2023",3:28:25 pm,128
1577,705,"Friday, 1 December 2023",3:31:00 pm,126
1578,705,"Friday, 1 December 2023",3:31:00 pm,117
1579,705,"Friday, 1 December 2023",3:31:00 pm,105
1580,706,"Friday, 1 December 2023",3:39:04 pm,102
1581,706,"Friday, 1 December 2023",3:39:04 pm,111
1582,707,"Friday, 1 December 2023",3:41:32 pm,101
1583,707,"Friday, 1 December 2023",3:41:32 pm,118
1584,707,"Friday, 1 December 2023",3:41:32 pm,105
1585,708,"Friday, 1 December 2023",3:52:44 pm,125
1586,709,"Friday, 1 December 2023",3:53:56 pm,101
1587,710,"Friday, 1 December 2023",3:59:52 pm,109
1588,710,"Friday, 1 December 2023",3:59:52 pm,105
1589,710,"Friday, 1 December 2023",3:59:52 pm,114
1590,710,"Friday, 1 December 2023",3:59:52 pm,  
1591,711,"Friday, 1 December 2023",4:21:10 pm,103
1592,711,"Friday, 1 December 2023",4:21:10 pm,129
1593,711,"Friday, 1 December 2023",4:21:10 pm,112
1594,711,"Friday, 1 December 2023",4:21:10 pm,120
1595,712,"Friday, 1 December 2023",4:22:18 pm,127
1596,713,"Friday, 1 December 2023",4:31:56 pm,124
1597,713,"Friday, 1 December 2023",4:31:56 pm,128
1598,714,"Friday, 1 December 2023",4:55:08 pm,108
1599,714,"Friday, 1 December 2023",4:55:08 pm,109
1600,714,"Friday, 1 December 2023",4:55:08 pm,109
1601,714,"Friday, 1 December 2023",4:55:08 pm,110
1602,715,"Friday, 1 December 2023",5:05:33 pm,113
1603,715,"Friday, 1 December 2023",5:05:33 pm,118
1604,715,"Friday, 1 December 2023",5:05:33 pm,131
1605,716,"Friday, 1 December 2023",5:06:05 pm,107
1606,717,"Friday, 1 December 2023",5:24:44 pm,101
1607,717,"Friday, 1 December 2023",5:24:44 pm,105
1608,718,"Friday, 1 December 2023",5:46:30 pm,102
1609,718,"Friday, 1 December 2023",5:46:30 pm,105
1610,719,"Friday, 1 December 2023",5:52:27 pm,101
1611,719,"Friday, 1 December 2023",5:52:27 pm,129
1612,720,"Friday, 1 December 2023",5:53:59 pm,126
1613,720,"Friday, 1 December 2023",5:53:59 pm,111
1614,720,"Friday, 1 December 2023",5:53:59 pm,112
1615,720,"Friday, 1 December 2023",5:53:59 pm,120
1616,721,"Friday, 1 December 2023",6:17:15 pm,108
1617,721,"Friday, 1 December 2023",6:17:15 pm,122
1618,722,"Friday, 1 December 2023",6:20:58 pm,111
1619,722,"Friday, 1 December 2023",6:20:58 pm,130
1620,723,"Friday, 1 December 2023",6:21:04 pm,101
1621,723,"Friday, 1 December 2023",6:21:04 pm,113
1622,724,"Friday, 1 December 2023",6:24:47 pm,107
1623,724,"Friday, 1 December 2023",6:24:47 pm,126
1624,724,"Friday, 1 December 2023",6:24:47 pm,105
1625,725,"Friday, 1 December 2023",6:33:14 pm,107
1626,725,"Friday, 1 December 2023",6:33:14 pm,129
1627,725,"Friday, 1 December 2023",6:33:14 pm,106
1628,725,"Friday, 1 December 2023",6:33:14 pm,  
1629,726,"Friday, 1 December 2023",6:34:25 pm,120
1630,727,"Friday, 1 December 2023",6:44:57 pm,120
1631,728,"Friday, 1 December 2023",6:53:17 pm,105
1632,728,"Friday, 1 December 2023",6:53:17 pm,106
1633,728,"Friday, 1 December 2023",6:53:17 pm,114
1634,729,"Friday, 1 December 2023",7:20:41 pm,108
1635,729,"Friday, 1 December 2023",7:20:41 pm,109
1636,729,"Friday, 1 December 2023",7:20:41 pm,120
1637,730,"Friday, 1 December 2023",7:22:00 pm,117
1638,731,"Friday, 1 December 2023",7:27:47 pm,120
1639,731,"Friday, 1 December 2023",7:27:47 pm,132
1640,732,"Friday, 1 December 2023",7:30:17 pm,131
1641,733,"Friday, 1 December 2023",7:57:36 pm,102
1642,733,"Friday, 1 December 2023",7:57:36 pm,110
1643,733,"Friday, 1 December 2023",7:57:36 pm,113
1644,733,"Friday, 1 December 2023",7:57:36 pm,106
1645,734,"Friday, 1 December 2023",8:00:30 pm,113
1646,735,"Friday, 1 December 2023",8:35:34 pm,104
1647,735,"Friday, 1 December 2023",8:35:34 pm,112
1648,735,"Friday, 1 December 2023",8:35:34 pm,112
1649,736,"Friday, 1 December 2023",9:35:14 pm,124
1650,736,"Friday, 1 December 2023",9:35:14 pm,132
1651,737,"Friday, 13 January 2023",11:31:34 am,101
1652,737,"Friday, 13 January 2023",11:31:34 am,106
1653,738,"Friday, 13 January 2023",12:16:47 pm,105
1654,739,"Friday, 13 January 2023",12:19:38 pm,107
1655,740,"Friday, 13 January 2023",12:29:51 pm,102
1656,740,"Friday, 13 January 2023",12:29:51 pm,104
1657,740,"Friday, 13 January 2023",12:29:51 pm,124
1658,740,"Friday, 13 January 2023",12:29:51 pm,125
1659,740,"Friday, 13 January 2023",12:29:51 pm,110
1660,740,"Friday, 13 January 2023",12:29:51 pm,117
1661,740,"Friday, 13 January 2023",12:29:51 pm,111
1662,740,"Friday, 13 January 2023",12:29:51 pm,119
1663,740,"Friday, 13 January 2023",12:29:51 pm,120
1664,740,"Friday, 13 January 2023",12:29:51 pm,131
1665,740,"Friday, 13 January 2023",12:29:51 pm,131
1666,740,"Friday, 13 January 2023",12:29:51 pm,131
1667,740,"Friday, 13 January 2023",12:29:51 pm,  
1668,741,"Friday, 13 January 2023",12:49:09 pm,111
1669,742,"Friday, 13 January 2023",12:53:01 pm,101
1670,743,"Friday, 13 January 2023",1:08:32 pm,111
1671,744,"Friday, 13 January 2023",1:34:48 pm,118
1672,745,"Friday, 13 January 2023",1:36:53 pm,101
1673,745,"Friday, 13 January 2023",1:36:53 pm,102
1674,745,"Friday, 13 January 2023",1:36:53 pm,108
1675,745,"Friday, 13 January 2023",1:36:53 pm,125
1676,745,"Friday, 13 January 2023",1:36:53 pm,128
1677,745,"Friday, 13 January 2023",1:36:53 pm,111
1678,745,"Friday, 13 January 2023",1:36:53 pm,114
1679,746,"Friday, 13 January 2023",1:41:13 pm,122
1680,746,"Friday, 13 January 2023",1:41:13 pm,132
1681,747,"Friday, 13 January 2023",2:15:02 pm,129
1682,747,"Friday, 13 January 2023",2:15:02 pm,120
1683,747,"Friday, 13 January 2023",2:15:02 pm,122
1684,748,"Friday, 13 January 2023",2:27:31 pm,124
1685,749,"Friday, 13 January 2023",2:29:23 pm,113
1686,750,"Friday, 13 January 2023",2:48:09 pm,112
1687,751,"Friday, 13 January 2023",3:07:35 pm,116
1688,751,"Friday, 13 January 2023",3:07:35 pm,109
1689,751,"Friday, 13 January 2023",3:07:35 pm,111
1690,751,"Friday, 13 January 2023",3:07:35 pm,132
1691,752,"Friday, 13 January 2023",3:19:25 pm,109
1692,752,"Friday, 13 January 2023",3:19:25 pm,121
1693,753,"Friday, 13 January 2023",3:22:11 pm,126
1694,753,"Friday, 13 January 2023",3:22:11 pm,109
1695,753,"Friday, 13 January 2023",3:22:11 pm,117
1696,753,"Friday, 13 January 2023",3:22:11 pm,119
1697,754,"Friday, 13 January 2023",3:47:56 pm,112
1698,754,"Friday, 13 January 2023",3:47:56 pm,105
1699,755,"Friday, 13 January 2023",3:50:49 pm,101
1700,755,"Friday, 13 January 2023",3:50:49 pm,125
1701,756,"Friday, 13 January 2023",3:55:11 pm,104
1702,756,"Friday, 13 January 2023",3:55:11 pm,130
1703,756,"Friday, 13 January 2023",3:55:11 pm,132
1704,757,"Friday, 13 January 2023",4:10:34 pm,111
1705,757,"Friday, 13 January 2023",4:10:34 pm,113
1706,757,"Friday, 13 January 2023",4:10:34 pm,122
1707,757,"Friday, 13 January 2023",4:10:34 pm,132
1708,758,"Friday, 13 January 2023",4:14:43 pm,125
1709,758,"Friday, 13 January 2023",4:14:43 pm,119
1710,759,"Friday, 13 January 2023",4:14:56 pm,116
1711,760,"Friday, 13 January 2023",4:27:40 pm,102
1712,761,"Friday, 13 January 2023",4:30:20 pm,120
1713,761,"Friday, 13 January 2023",4:30:20 pm,121
1714,762,"Friday, 13 January 2023",4:36:36 pm,110
1715,762,"Friday, 13 January 2023",4:36:36 pm,121
1716,762,"Friday, 13 January 2023",4:36:36 pm,106
1717,762,"Friday, 13 January 2023",4:36:36 pm,  
1718,763,"Friday, 13 January 2023",4:38:57 pm,108
1719,764,"Friday, 13 January 2023",4:39:39 pm,117
1720,764,"Friday, 13 January 2023",4:39:39 pm,  
1721,765,"Friday, 13 January 2023",5:11:41 pm,102
1722,765,"Friday, 13 January 2023",5:11:41 pm,110
1723,765,"Friday, 13 January 2023",5:11:41 pm,118
1724,765,"Friday, 13 January 2023",5:11:41 pm,120
1725,766,"Friday, 13 January 2023",5:21:45 pm,127
1726,766,"Friday, 13 January 2023",5:21:45 pm,129
1727,766,"Friday, 13 January 2023",5:21:45 pm,105
1728,767,"Friday, 13 January 2023",5:21:48 pm,108
1729,768,"Friday, 13 January 2023",5:23:34 pm,115
1730,769,"Friday, 13 January 2023",5:43:17 pm,125
1731,770,"Friday, 13 January 2023",5:44:13 pm,118
1732,770,"Friday, 13 January 2023",5:44:13 pm,120
1733,771,"Friday, 13 January 2023",5:59:32 pm,102
1734,771,"Friday, 13 January 2023",5:59:32 pm,120
1735,772,"Friday, 13 January 2023",6:07:59 pm,127
1736,773,"Friday, 13 January 2023",6:18:15 pm,108
1737,773,"Friday, 13 January 2023",6:18:15 pm,112
1738,774,"Friday, 13 January 2023",6:31:07 pm,104
1739,774,"Friday, 13 January 2023",6:31:07 pm,131
1740,775,"Friday, 13 January 2023",6:42:12 pm,101
1741,775,"Friday, 13 January 2023",6:42:12 pm,124
1742,775,"Friday, 13 January 2023",6:42:12 pm,112
1743,775,"Friday, 13 January 2023",6:42:12 pm,119
1744,776,"Friday, 13 January 2023",6:50:43 pm,131
1745,776,"Friday, 13 January 2023",6:50:43 pm,106
1746,777,"Friday, 13 January 2023",7:10:20 pm,101
1747,777,"Friday, 13 January 2023",7:10:20 pm,114
1748,778,"Friday, 13 January 2023",7:18:08 pm,125
1749,778,"Friday, 13 January 2023",7:18:08 pm,117
1750,778,"Friday, 13 January 2023",7:18:08 pm,119
1751,778,"Friday, 13 January 2023",7:18:08 pm,105
1752,779,"Friday, 13 January 2023",7:19:58 pm,108
1753,779,"Friday, 13 January 2023",7:19:58 pm,110
1754,779,"Friday, 13 January 2023",7:19:58 pm,117
1755,779,"Friday, 13 January 2023",7:19:58 pm,117
1756,780,"Friday, 13 January 2023",8:12:49 pm,107
1757,780,"Friday, 13 January 2023",8:12:49 pm,110
1758,781,"Friday, 13 January 2023",8:31:17 pm,110
1759,781,"Friday, 13 January 2023",8:31:17 pm,105
1760,781,"Friday, 13 January 2023",8:31:17 pm,105
1761,781,"Friday, 13 January 2023",8:31:17 pm,132
1762,782,"Friday, 13 January 2023",8:36:27 pm,116
1763,782,"Friday, 13 January 2023",8:36:27 pm,106
1764,783,"Friday, 13 January 2023",9:17:08 pm,131
1765,783,"Friday, 13 January 2023",9:17:08 pm,106
1766,783,"Friday, 13 January 2023",9:17:08 pm,132
1767,784,"Friday, 13 January 2023",9:39:41 pm,111
1768,785,"Saturday, 14 January 2023",11:28:44 am,109
1769,785,"Saturday, 14 January 2023",11:28:44 am,105
1770,786,"Saturday, 14 January 2023",11:35:30 am,124
1771,787,"Saturday, 14 January 2023",11:45:30 am,102
1772,787,"Saturday, 14 January 2023",11:45:30 am,122
1773,788,"Saturday, 14 January 2023",11:46:19 am,120
1774,789,"Saturday, 14 January 2023",11:51:37 am,131
1775,790,"Saturday, 14 January 2023",12:07:30 pm,124
1776,790,"Saturday, 14 January 2023",12:07:30 pm,123
1777,791,"Saturday, 14 January 2023",12:23:54 pm,113
1778,791,"Saturday, 14 January 2023",12:23:54 pm,106
1779,792,"Saturday, 14 January 2023",12:37:48 pm,103
1780,792,"Saturday, 14 January 2023",12:37:48 pm,125
1781,792,"Saturday, 14 January 2023",12:37:48 pm,127
1782,792,"Saturday, 14 January 2023",12:37:48 pm,129
1783,792,"Saturday, 14 January 2023",12:37:48 pm,119
1784,792,"Saturday, 14 January 2023",12:37:48 pm,130
1785,792,"Saturday, 14 January 2023",12:37:48 pm,132
1786,793,"Saturday, 14 January 2023",12:38:27 pm,119
1787,794,"Saturday, 14 January 2023",12:39:16 pm,111
1788,795,"Saturday, 14 January 2023",12:42:17 pm,124
1789,796,"Saturday, 14 January 2023",12:43:09 pm,129
1790,797,"Saturday, 14 January 2023",12:50:01 pm,118
1791,797,"Saturday, 14 January 2023",12:50:01 pm,119
1792,797,"Saturday, 14 January 2023",12:50:01 pm,132
1793,798,"Saturday, 14 January 2023",12:50:30 pm,124
1794,798,"Saturday, 14 January 2023",12:50:30 pm,126
1795,798,"Saturday, 14 January 2023",12:50:30 pm,121
1796,798,"Saturday, 14 January 2023",12:50:30 pm,131
1797,799,"Saturday, 14 January 2023",12:51:29 pm,117
1798,799,"Saturday, 14 January 2023",12:51:29 pm,112
